CustomerID,InvoiceDate
13048,27/04/2021
16686,27/04/2021
18094,27/04/2021
12383,27/04/2021
17367,27/04/2021
15246,27/04/2021
13742,27/04/2021
17389,27/04/2021
14156,29/04/2021
18213,29/04/2021
17920,29/04/2021
13854,29/04/2021
15985,29/04/2021
13089,29/04/2021
12681,29/04/2021
16193,29/04/2021
15172,29/04/2021
16085,29/04/2021
14524,29/04/2021
12748,29/04/2021
12997,29/04/2021
15745,29/04/2021
12878,29/04/2021
17582,29/04/2021
13951,29/04/2021
15555,29/04/2021
13474,29/04/2021
13018,29/04/2021
14227,30/04/2021
15491,30/04/2021
17841,30/04/2021
17284,30/04/2021
16746,30/04/2021
15265,30/04/2021
12407,30/04/2021
13871,30/04/2021
16033,30/04/2021
NA,30/04/2021
18116,30/04/2021
16458,30/04/2021
16550,30/04/2021
18009,30/04/2021
16700,30/04/2021
15769,30/04/2021
17338,30/04/2021
15625,30/04/2021
16729,30/04/2021
17054,30/04/2021
15311,30/04/2021
18069,30/04/2021
16928,30/04/2021
14631,30/04/2021
14502,30/04/2021
14352,01/05/2021
16628,01/05/2021
14672,01/05/2021
12476,01/05/2021
14606,01/05/2021
NA,01/05/2021
13266,01/05/2021
16919,01/05/2021
14502,01/05/2021
12585,01/05/2021
14201,01/05/2021
13184,01/05/2021
16633,01/05/2021
14298,01/05/2021
17449,01/05/2021
14415,01/05/2021
14152,01/05/2021
15436,01/05/2021
15078,02/05/2021
17719,02/05/2021
17450,02/05/2021
15159,02/05/2021
NA,02/05/2021
17548,02/05/2021
16103,02/05/2021
15039,02/05/2021
17567,02/05/2021
15805,02/05/2021
16558,02/05/2021
13485,02/05/2021
17211,02/05/2021
17115,02/05/2021
17402,02/05/2021
16676,02/05/2021
17946,02/05/2021
17530,02/05/2021
17841,03/05/2021
15034,03/05/2021
14759,03/05/2021
14711,03/05/2021
13505,03/05/2021
16553,03/05/2021
14298,03/05/2021
12354,03/05/2021
17061,03/05/2021
13263,03/05/2021
17718,03/05/2021
17630,03/05/2021
13748,03/05/2021
12664,03/05/2021
16146,03/05/2021
17109,03/05/2021
12708,03/05/2021
NA,03/05/2021
14189,03/05/2021
17179,03/05/2021
18283,03/05/2021
14961,03/05/2021
14031,03/05/2021
14512,03/05/2021
15810,03/05/2021
14562,03/05/2021
NA,08/05/2021
13209,08/05/2021
16442,08/05/2021
14640,08/05/2021
15581,08/05/2021
17613,08/05/2021
18144,08/05/2021
13230,08/05/2021
16823,08/05/2021
18183,08/05/2021
15145,08/05/2021
18220,09/05/2021
17954,09/05/2021
15640,09/05/2021
17841,09/05/2021
12621,09/05/2021
16965,09/05/2021
14235,09/05/2021
13285,09/05/2021
13637,09/05/2021
16755,09/05/2021
15005,09/05/2021
14298,09/05/2021
13468,09/05/2021
16145,09/05/2021
17725,09/05/2021
NA,09/05/2021
14298,10/05/2021
16814,10/05/2021
12437,10/05/2021
15514,10/05/2021
13229,10/05/2021
17720,10/05/2021
17874,10/05/2021
17160,10/05/2021
15508,10/05/2021
15622,10/05/2021
NA,10/05/2021
15311,10/05/2021
18272,10/05/2021
14800,13/05/2021
15708,13/05/2021
14304,13/05/2021
12524,13/05/2021
15376,13/05/2021
15407,13/05/2021
14655,13/05/2021
12598,15/05/2021
NA,15/05/2021
17841,15/05/2021
17422,15/05/2021
16609,15/05/2021
15696,15/05/2021
15048,15/05/2021
12643,15/05/2021
13089,15/05/2021
14911,15/05/2021
16746,15/05/2021
13668,15/05/2021
15582,15/05/2021
14711,15/05/2021
14245,16/05/2021
13268,16/05/2021
17511,16/05/2021
12569,16/05/2021
12645,16/05/2021
13524,16/05/2021
15128,16/05/2021
14173,16/05/2021
13731,16/05/2021
12836,16/05/2021
15027,16/05/2021
13037,16/05/2021
14336,16/05/2021
12540,16/05/2021
16422,17/05/2021
13762,17/05/2021
15838,17/05/2021
16949,17/05/2021
13883,17/05/2021
15061,17/05/2021
15023,17/05/2021
15841,17/05/2021
15005,17/05/2021
12868,17/05/2021
NA,17/05/2021
14099,17/05/2021
15491,17/05/2021
14713,17/05/2021
12451,17/05/2021
13969,17/05/2021
14776,17/05/2021
13081,18/05/2021
13952,18/05/2021
15235,18/05/2021
14796,18/05/2021
15062,18/05/2021
15874,18/05/2021
16729,18/05/2021
13475,18/05/2021
17800,18/05/2021
17516,18/05/2021
17604,18/05/2021
13741,18/05/2021
NA,18/05/2021
15552,18/05/2021
17364,18/05/2021
15194,18/05/2021
16621,20/05/2021
15796,20/05/2021
16807,20/05/2021
16121,20/05/2021
16928,20/05/2021
13642,20/05/2021
15059,20/05/2021
13561,20/05/2021
15704,20/05/2021
14040,20/05/2021
14684,20/05/2021
16007,20/05/2021
15421,20/05/2021
16232,20/05/2021
14224,20/05/2021
15092,20/05/2021
14507,20/05/2021
13911,20/05/2021
17410,20/05/2021
17323,20/05/2021
12700,20/05/2021
17231,20/05/2021
13003,21/05/2021
15673,21/05/2021
13004,21/05/2021
13394,21/05/2021
15932,21/05/2021
13971,21/05/2021
17634,21/05/2021
16839,21/05/2021
16729,21/05/2021
12355,21/05/2021
13752,21/05/2021
12867,21/05/2021
16503,21/05/2021
NA,21/05/2021
14541,21/05/2021
17315,22/05/2021
13320,22/05/2021
13098,22/05/2021
12843,22/05/2021
18242,22/05/2021
16696,22/05/2021
17581,22/05/2021
14680,22/05/2021
16306,22/05/2021
15311,22/05/2021
14505,22/05/2021
17700,22/05/2021
17841,22/05/2021
16525,22/05/2021
14078,22/05/2021
12592,22/05/2021
14591,22/05/2021
15756,22/05/2021
12712,22/05/2021
14534,22/05/2021
NA,22/05/2021
14051,22/05/2021
16710,22/05/2021
12749,22/05/2021
16320,22/05/2021
14462,22/05/2021
13098,23/05/2021
16837,23/05/2021
17428,23/05/2021
14573,23/05/2021
15615,23/05/2021
17677,23/05/2021
16644,23/05/2021
18118,23/05/2021
14056,23/05/2021
15296,23/05/2021
14277,23/05/2021
12748,23/05/2021
17664,23/05/2021
14649,23/05/2021
12731,23/05/2021
14748,23/05/2021
NA,23/05/2021
14646,24/05/2021
16244,24/05/2021
16033,24/05/2021
16116,24/05/2021
16745,24/05/2021
15489,24/05/2021
16743,24/05/2021
13477,24/05/2021
14021,24/05/2021
12590,24/05/2021
14853,24/05/2021
17658,24/05/2021
17315,24/05/2021
13601,24/05/2021
14390,24/05/2021
NA,24/05/2021
12757,24/05/2021
17337,24/05/2021
12471,25/05/2021
16422,25/05/2021
15251,25/05/2021
17886,25/05/2021
17238,25/05/2021
13018,25/05/2021
16871,25/05/2021
15529,25/05/2021
16180,25/05/2021
15382,25/05/2021
15907,25/05/2021
NA,25/05/2021
14226,25/05/2021
13089,25/05/2021
17841,25/05/2021
14194,25/05/2021
17400,25/05/2021
16206,27/05/2021
NA,27/05/2021
14689,27/05/2021
15440,27/05/2021
17107,27/05/2021
13232,27/05/2021
13183,27/05/2021
15033,27/05/2021
15164,27/05/2021
13752,27/05/2021
17758,27/05/2021
14911,27/05/2021
16877,27/05/2021
15813,28/05/2021
14156,28/05/2021
12674,28/05/2021
13777,28/05/2021
15358,28/05/2021
13408,28/05/2021
13018,28/05/2021
16293,28/05/2021
16642,28/05/2021
14952,28/05/2021
16729,28/05/2021
14911,28/05/2021
12871,28/05/2021
18118,28/05/2021
14038,28/05/2021
15044,28/05/2021
17288,28/05/2021
14888,28/05/2021
13456,28/05/2021
16710,28/05/2021
NA,28/05/2021
17841,28/05/2021
14952,29/05/2021
13871,29/05/2021
17519,29/05/2021
16316,29/05/2021
17147,29/05/2021
13488,29/05/2021
16218,29/05/2021
15093,29/05/2021
15730,29/05/2021
13310,29/05/2021
12949,29/05/2021
17220,29/05/2021
17515,29/05/2021
NA,29/05/2021
15005,29/05/2021
15570,29/05/2021
15123,29/05/2021
15855,29/05/2021
17511,29/05/2021
12415,29/05/2021
12474,29/05/2021
17702,29/05/2021
17287,30/05/2021
16422,30/05/2021
18260,30/05/2021
14282,30/05/2021
16684,30/05/2021
16818,30/05/2021
13572,30/05/2021
12679,30/05/2021
13993,30/05/2021
14407,30/05/2021
15811,30/05/2021
16814,30/05/2021
13719,30/05/2021
14009,30/05/2021
14565,30/05/2021
16389,30/05/2021
18097,30/05/2021
14911,30/05/2021
17389,30/05/2021
15311,30/05/2021
NA,30/05/2021
12481,31/05/2021
14895,31/05/2021
16647,31/05/2021
13627,31/05/2021
15630,31/05/2021
18145,31/05/2021
NA,31/05/2021
17865,31/05/2021
17871,31/05/2021
14442,31/05/2021
12957,31/05/2021
17346,31/05/2021
15189,31/05/2021
12620,31/05/2021
16782,31/05/2021
16813,31/05/2021
14505,31/05/2021
17841,31/05/2021
15862,31/05/2021
15394,31/05/2021
14733,31/05/2021
15791,31/05/2021
17560,31/05/2021
13658,31/05/2021
14911,31/05/2021
14292,31/05/2021
12951,31/05/2021
18109,31/05/2021
16146,01/06/2021
17416,01/06/2021
17926,01/06/2021
17381,01/06/2021
14112,01/06/2021
14334,01/06/2021
18055,01/06/2021
15601,01/06/2021
12935,01/06/2021
13308,01/06/2021
13243,01/06/2021
15410,01/06/2021
16497,01/06/2021
12415,01/06/2021
15095,01/06/2021
NA,01/06/2021
18287,03/06/2021
12916,03/06/2021
15281,03/06/2021
13555,03/06/2021
14546,03/06/2021
14878,03/06/2021
18125,03/06/2021
13527,03/06/2021
14837,03/06/2021
12567,03/06/2021
14769,03/06/2021
14647,03/06/2021
15555,03/06/2021
12705,03/06/2021
14711,03/06/2021
13668,03/06/2021
15724,03/06/2021
15292,03/06/2021
13758,03/06/2021
13339,04/06/2021
13988,04/06/2021
12360,04/06/2021
12583,04/06/2021
12708,04/06/2021
14911,04/06/2021
14049,04/06/2021
18283,04/06/2021
17841,04/06/2021
14573,04/06/2021
13078,04/06/2021
16033,04/06/2021
15311,04/06/2021
13223,04/06/2021
16422,04/06/2021
14903,04/06/2021
13831,04/06/2021
17686,04/06/2021
NA,04/06/2021
15434,04/06/2021
15734,04/06/2021
13737,04/06/2021
17920,04/06/2021
13523,05/06/2021
15132,05/06/2021
16992,05/06/2021
13267,05/06/2021
17659,05/06/2021
13842,05/06/2021
17365,05/06/2021
18202,05/06/2021
13771,05/06/2021
16919,05/06/2021
16327,05/06/2021
15819,05/06/2021
14163,05/06/2021
13213,05/06/2021
17375,05/06/2021
17389,05/06/2021
NA,05/06/2021
15042,05/06/2021
17841,05/06/2021
15194,06/06/2021
16091,06/06/2021
NA,06/06/2021
15804,06/06/2021
13317,06/06/2021
14593,06/06/2021
15039,06/06/2021
15882,06/06/2021
13268,06/06/2021
16763,06/06/2021
16133,06/06/2021
15311,06/06/2021
12562,06/06/2021
12779,06/06/2021
12924,06/06/2021
12839,06/06/2021
14985,06/06/2021
13599,06/06/2021
15203,06/06/2021
14009,06/06/2021
14415,06/06/2021
14085,06/06/2021
16448,06/06/2021
16678,07/06/2021
15658,07/06/2021
12654,07/06/2021
16837,07/06/2021
12987,07/06/2021
15005,07/06/2021
15852,07/06/2021
16609,07/06/2021
17550,07/06/2021
15622,07/06/2021
14646,07/06/2021
16092,07/06/2021
18232,07/06/2021
14056,07/06/2021
14740,07/06/2021
13911,07/06/2021
15172,08/06/2021
15249,08/06/2021
13488,08/06/2021
14194,08/06/2021
17345,08/06/2021
16275,08/06/2021
13018,08/06/2021
14338,08/06/2021
12876,08/06/2021
15311,08/06/2021
17841,08/06/2021
18242,08/06/2021
14447,08/06/2021
14227,08/06/2021
NA,08/06/2021
17961,08/06/2021
14031,08/06/2021
17819,10/06/2021
15046,10/06/2021
14823,10/06/2021
17051,10/06/2021
18109,10/06/2021
15547,10/06/2021
18232,12/06/2021
13549,12/06/2021
16656,12/06/2021
17450,12/06/2021
16814,12/06/2021
16801,12/06/2021
13900,12/06/2021
16483,12/06/2021
12540,12/06/2021
12682,12/06/2021
17454,12/06/2021
12790,12/06/2021
12594,12/06/2021
18231,12/06/2021
16023,12/06/2021
17841,12/06/2021
17725,12/06/2021
13571,12/06/2021
NA,12/06/2021
18204,12/06/2021
13505,12/06/2021
15124,13/06/2021
14646,13/06/2021
12473,13/06/2021
16422,13/06/2021
15240,13/06/2021
14606,13/06/2021
16813,13/06/2021
17191,13/06/2021
16818,13/06/2021
17472,13/06/2021
15192,13/06/2021
17757,13/06/2021
NA,13/06/2021
14298,14/06/2021
15078,14/06/2021
NA,14/06/2021
13334,14/06/2021
15918,14/06/2021
15311,14/06/2021
14389,14/06/2021
16729,14/06/2021
17652,14/06/2021
16928,14/06/2021
14453,14/06/2021
13437,14/06/2021
12517,14/06/2021
16529,14/06/2021
14088,14/06/2021
13294,15/06/2021
17994,15/06/2021
16230,15/06/2021
14500,15/06/2021
14408,15/06/2021
15498,15/06/2021
13458,15/06/2021
12455,15/06/2021
14700,15/06/2021
12359,15/06/2021
17722,15/06/2021
16942,15/06/2021
13695,15/06/2021
15812,15/06/2021
15508,15/06/2021
NA,15/06/2021
13435,15/06/2021
17690,17/06/2021
14891,17/06/2021
15796,17/06/2021
16923,17/06/2021
15453,17/06/2021
14512,17/06/2021
13668,17/06/2021
17735,17/06/2021
13610,17/06/2021
12662,17/06/2021
15704,17/06/2021
14159,17/06/2021
17841,17/06/2021
15005,17/06/2021
15298,17/06/2021
17050,17/06/2021
17589,17/06/2021
12727,17/06/2021
15349,17/06/2021
12417,17/06/2021
13983,17/06/2021
15687,18/06/2021
12802,18/06/2021
17690,18/06/2021
15073,18/06/2021
14215,18/06/2021
16298,18/06/2021
15805,18/06/2021
12535,18/06/2021
15150,18/06/2021
16520,18/06/2021
12957,18/06/2021
14623,18/06/2021
14156,18/06/2021
17673,18/06/2021
12843,18/06/2021
16168,18/06/2021
15379,18/06/2021
14713,18/06/2021
NA,18/06/2021
12540,18/06/2021
16825,19/06/2021
12380,19/06/2021
12868,19/06/2021
18072,19/06/2021
14606,19/06/2021
16422,19/06/2021
13089,19/06/2021
15073,19/06/2021
15969,19/06/2021
14525,19/06/2021
14583,19/06/2021
17015,19/06/2021
14180,19/06/2021
13266,19/06/2021
13050,19/06/2021
14375,19/06/2021
15311,19/06/2021
17124,19/06/2021
16841,19/06/2021
15640,19/06/2021
14958,19/06/2021
16098,19/06/2021
NA,19/06/2021
17828,20/06/2021
14217,20/06/2021
15743,20/06/2021
17238,20/06/2021
14911,20/06/2021
16626,20/06/2021
18221,20/06/2021
18092,20/06/2021
13571,20/06/2021
14622,20/06/2021
17954,20/06/2021
14367,20/06/2021
14078,20/06/2021
17841,20/06/2021
13985,20/06/2021
13777,20/06/2021
12748,20/06/2021
15974,20/06/2021
16358,20/06/2021
NA,20/06/2021
15238,20/06/2021
13115,20/06/2021
16011,20/06/2021
13466,20/06/2021
14056,20/06/2021
13004,21/06/2021
16722,21/06/2021
15855,21/06/2021
12947,21/06/2021
14911,21/06/2021
12406,21/06/2021
15407,21/06/2021
13134,21/06/2021
16592,21/06/2021
14241,21/06/2021
15296,21/06/2021
15615,21/06/2021
14501,21/06/2021
14132,21/06/2021
16745,21/06/2021
18065,21/06/2021
12347,21/06/2021
15827,21/06/2021
17372,21/06/2021
14913,21/06/2021
17522,21/06/2021
12839,21/06/2021
17402,21/06/2021
12778,21/06/2021
NA,21/06/2021
15867,21/06/2021
17841,21/06/2021
16113,21/06/2021
17576,21/06/2021
13969,21/06/2021
15679,22/06/2021
15628,22/06/2021
17115,22/06/2021
17088,22/06/2021
15114,22/06/2021
17064,22/06/2021
14573,22/06/2021
17797,22/06/2021
16370,22/06/2021
13533,22/06/2021
16005,22/06/2021
12409,22/06/2021
15527,22/06/2021
14178,22/06/2021
NA,22/06/2021
14077,22/06/2021
14401,22/06/2021
14415,22/06/2021
15098,22/06/2021
14276,24/06/2021
13798,24/06/2021
14450,24/06/2021
12516,24/06/2021
15291,24/06/2021
16633,24/06/2021
17265,24/06/2021
16007,24/06/2021
18109,24/06/2021
17242,24/06/2021
14823,24/06/2021
16938,24/06/2021
17422,24/06/2021
16794,24/06/2021
17802,24/06/2021
18069,24/06/2021
13468,25/06/2021
16700,25/06/2021
13761,25/06/2021
13517,25/06/2021
13936,25/06/2021
12567,25/06/2021
12708,25/06/2021
14911,25/06/2021
14688,25/06/2021
NA,25/06/2021
12481,25/06/2021
14573,25/06/2021
13269,25/06/2021
15491,25/06/2021
15625,25/06/2021
17795,25/06/2021
17725,25/06/2021
15311,25/06/2021
12472,25/06/2021
15069,25/06/2021
14841,25/06/2021
16987,25/06/2021
17236,25/06/2021
17841,25/06/2021
13971,26/06/2021
15358,26/06/2021
17428,26/06/2021
17675,26/06/2021
15719,26/06/2021
18283,26/06/2021
15039,26/06/2021
16919,26/06/2021
13476,26/06/2021
17346,26/06/2021
15251,26/06/2021
17243,26/06/2021
14426,26/06/2021
16712,26/06/2021
16774,26/06/2021
14524,26/06/2021
14461,26/06/2021
15129,26/06/2021
15656,26/06/2021
17043,26/06/2021
13720,26/06/2021
15912,26/06/2021
NA,26/06/2021
17179,26/06/2021
14997,26/06/2021
NA,27/06/2021
15134,27/06/2021
12809,27/06/2021
17511,27/06/2021
13343,27/06/2021
17581,27/06/2021
16904,27/06/2021
12843,27/06/2021
12748,27/06/2021
12877,27/06/2021
15036,27/06/2021
16898,27/06/2021
12415,27/06/2021
16324,27/06/2021
14156,27/06/2021
17716,27/06/2021
14911,28/06/2021
16145,28/06/2021
17193,28/06/2021
14282,28/06/2021
12484,28/06/2021
14289,28/06/2021
15044,28/06/2021
13246,28/06/2021
16225,28/06/2021
13627,28/06/2021
14243,28/06/2021
16843,28/06/2021
17368,28/06/2021
13263,28/06/2021
13098,28/06/2021
12562,28/06/2021
NA,28/06/2021
14849,28/06/2021
17416,28/06/2021
15669,28/06/2021
16558,28/06/2021
17841,28/06/2021
17306,29/06/2021
13090,29/06/2021
17139,29/06/2021
12408,29/06/2021
15555,29/06/2021
NA,29/06/2021
13735,29/06/2021
17426,29/06/2021
14776,29/06/2021
16869,29/06/2021
14936,29/06/2021
15311,29/06/2021
15356,29/06/2021
12731,29/06/2021
16923,01/07/2021
14646,01/07/2021
16805,01/07/2021
13097,01/07/2021
14162,01/07/2021
17769,01/07/2021
14004,01/07/2021
15544,01/07/2021
16931,01/07/2021
13089,01/07/2021
13632,01/07/2021
18109,01/07/2021
17562,01/07/2021
16326,01/07/2021
15334,01/07/2021
12421,01/07/2021
13047,01/07/2021
16744,01/07/2021
17299,01/07/2021
12837,01/07/2021
15076,02/07/2021
NA,02/07/2021
15291,02/07/2021
14194,02/07/2021
14646,02/07/2021
14291,02/07/2021
16717,02/07/2021
15921,02/07/2021
15016,02/07/2021
12429,02/07/2021
14808,02/07/2021
15301,02/07/2021
13815,02/07/2021
12904,02/07/2021
15825,02/07/2021
12432,02/07/2021
14796,02/07/2021
13717,02/07/2021
16839,02/07/2021
17159,03/07/2021
15329,03/07/2021
12474,03/07/2021
15998,03/07/2021
12830,03/07/2021
14606,03/07/2021
16526,03/07/2021
15039,03/07/2021
17695,03/07/2021
12930,03/07/2021
14543,03/07/2021
17757,03/07/2021
12444,03/07/2021
14175,03/07/2021
15311,03/07/2021
13178,03/07/2021
17420,03/07/2021
17841,03/07/2021
NA,03/07/2021
12674,04/07/2021
16422,04/07/2021
15750,04/07/2021
14527,04/07/2021
16841,04/07/2021
14733,04/07/2021
17585,04/07/2021
14156,04/07/2021
14214,04/07/2021
15810,04/07/2021
17669,04/07/2021
14643,04/07/2021
15601,04/07/2021
14640,04/07/2021
15041,04/07/2021
14088,04/07/2021
12379,04/07/2021
16287,05/07/2021
12919,05/07/2021
16187,05/07/2021
14854,05/07/2021
13319,05/07/2021
12720,05/07/2021
13268,05/07/2021
14159,05/07/2021
16940,05/07/2021
14401,05/07/2021
17799,05/07/2021
14656,05/07/2021
17652,05/07/2021
14534,05/07/2021
13929,05/07/2021
NA,05/07/2021
15530,05/07/2021
17848,05/07/2021
14584,05/07/2021
15023,05/07/2021
18283,05/07/2021
13969,05/07/2021
13709,06/07/2021
16915,06/07/2021
14541,06/07/2021
17979,06/07/2021
15128,06/07/2021
16419,06/07/2021
14180,06/07/2021
15850,06/07/2021
15665,06/07/2021
NA,06/07/2021
14156,06/07/2021
17858,06/07/2021
17402,08/07/2021
14837,08/07/2021
16728,08/07/2021
13505,08/07/2021
15532,08/07/2021
18044,08/07/2021
17593,08/07/2021
17768,08/07/2021
13668,08/07/2021
14911,09/07/2021
16003,09/07/2021
NA,09/07/2021
15834,09/07/2021
16422,09/07/2021
15996,09/07/2021
14583,09/07/2021
16033,09/07/2021
14298,09/07/2021
14104,09/07/2021
17110,09/07/2021
18193,09/07/2021
17841,09/07/2021
16242,09/07/2021
12867,09/07/2021
15304,10/07/2021
14646,10/07/2021
12747,10/07/2021
13895,10/07/2021
13656,10/07/2021
15065,10/07/2021
NA,10/07/2021
15146,10/07/2021
12748,10/07/2021
16928,10/07/2021
13614,10/07/2021
17965,10/07/2021
16550,10/07/2021
14329,10/07/2021
17750,10/07/2021
16200,10/07/2021
13418,10/07/2021
18075,11/07/2021
17389,11/07/2021
16525,11/07/2021
14883,11/07/2021
NA,11/07/2021
13461,11/07/2021
16059,11/07/2021
17702,11/07/2021
14577,11/07/2021
17730,11/07/2021
17799,11/07/2021
14606,11/07/2021
15208,11/07/2021
15334,11/07/2021
15271,12/07/2021
NA,12/07/2021
13871,12/07/2021
17949,12/07/2021
16717,12/07/2021
13988,12/07/2021
12424,12/07/2021
15005,12/07/2021
16556,12/07/2021
17706,12/07/2021
15578,12/07/2021
17954,12/07/2021
17841,12/07/2021
14057,12/07/2021
14191,12/07/2021
17017,12/07/2021
12524,12/07/2021
15584,12/07/2021
13745,12/07/2021
12395,12/07/2021
12569,12/07/2021
12626,12/07/2021
17865,13/07/2021
17667,13/07/2021
13534,13/07/2021
17800,13/07/2021
NA,13/07/2021
17706,13/07/2021
12598,13/07/2021
16746,13/07/2021
12494,13/07/2021
17920,13/07/2021
12748,13/07/2021
17338,13/07/2021
16589,13/07/2021
13285,13/07/2021
16009,15/07/2021
16931,15/07/2021
13148,15/07/2021
16918,15/07/2021
13833,15/07/2021
17105,15/07/2021
NA,16/07/2021
17160,16/07/2021
17975,16/07/2021
13373,16/07/2021
13901,16/07/2021
13266,16/07/2021
12557,16/07/2021
17464,16/07/2021
17841,16/07/2021
12705,16/07/2021
18265,16/07/2021
14056,16/07/2021
16861,16/07/2021
17581,16/07/2021
15555,16/07/2021
15646,17/07/2021
15078,17/07/2021
16782,17/07/2021
14235,17/07/2021
16729,17/07/2021
13085,17/07/2021
14099,17/07/2021
18198,17/07/2021
12428,17/07/2021
15549,17/07/2021
17049,17/07/2021
14051,17/07/2021
18203,17/07/2021
16338,17/07/2021
12839,17/07/2021
17511,17/07/2021
NA,17/07/2021
13694,17/07/2021
12407,18/07/2021
17220,18/07/2021
13253,18/07/2021
17841,18/07/2021
13468,18/07/2021
17905,18/07/2021
13198,18/07/2021
17562,18/07/2021
15334,18/07/2021
15021,18/07/2021
14621,18/07/2021
17238,18/07/2021
15053,18/07/2021
17861,18/07/2021
12700,18/07/2021
16919,18/07/2021
15311,18/07/2021
12921,18/07/2021
17404,18/07/2021
13804,18/07/2021
13418,18/07/2021
13999,18/07/2021
NA,18/07/2021
16422,18/07/2021
17997,18/07/2021
13263,18/07/2021
16722,18/07/2021
17651,19/07/2021
12540,19/07/2021
15288,19/07/2021
13291,19/07/2021
13583,19/07/2021
15719,19/07/2021
16743,19/07/2021
12471,19/07/2021
14527,19/07/2021
15356,19/07/2021
15505,19/07/2021
18013,19/07/2021
15769,19/07/2021
17560,19/07/2021
16156,19/07/2021
NA,19/07/2021
13486,19/07/2021
16842,19/07/2021
15416,19/07/2021
17107,19/07/2021
15675,19/07/2021
12635,20/07/2021
17735,20/07/2021
13102,20/07/2021
17042,20/07/2021
12461,20/07/2021
12681,20/07/2021
12648,20/07/2021
15157,20/07/2021
14680,20/07/2021
17512,20/07/2021
NA,20/07/2021
15920,20/07/2021
14961,20/07/2021
14808,22/07/2021
17841,22/07/2021
16283,22/07/2021
14472,22/07/2021
16880,22/07/2021
18024,22/07/2021
17126,22/07/2021
14163,22/07/2021
17997,22/07/2021
17757,22/07/2021
16877,22/07/2021
16014,22/07/2021
16174,23/07/2021
17444,23/07/2021
12681,23/07/2021
14690,23/07/2021
13003,23/07/2021
12556,23/07/2021
13394,23/07/2021
16332,23/07/2021
14796,23/07/2021
13224,23/07/2021
15265,23/07/2021
13089,23/07/2021
NA,23/07/2021
17589,23/07/2021
16609,24/07/2021
12358,24/07/2021
12474,24/07/2021
13590,24/07/2021
16145,24/07/2021
12722,24/07/2021
13069,24/07/2021
16700,24/07/2021
NA,24/07/2021
17405,24/07/2021
13311,24/07/2021
17841,24/07/2021
16409,24/07/2021
15051,24/07/2021
18272,24/07/2021
15544,24/07/2021
16365,24/07/2021
13911,25/07/2021
14409,25/07/2021
15752,25/07/2021
16450,25/07/2021
14498,25/07/2021
14159,25/07/2021
13149,25/07/2021
12766,25/07/2021
13777,25/07/2021
NA,25/07/2021
18225,25/07/2021
13667,25/07/2021
14400,25/07/2021
12405,26/07/2021
14265,26/07/2021
17738,26/07/2021
13577,26/07/2021
17315,26/07/2021
17396,26/07/2021
12653,26/07/2021
14847,26/07/2021
14862,26/07/2021
16657,26/07/2021
13319,26/07/2021
15005,26/07/2021
18283,26/07/2021
12388,26/07/2021
13933,26/07/2021
17706,26/07/2021
14911,26/07/2021
17259,26/07/2021
15306,26/07/2021
17612,26/07/2021
16040,26/07/2021
NA,26/07/2021
14461,26/07/2021
18109,26/07/2021
14891,26/07/2021
17837,26/07/2021
17921,26/07/2021
16794,26/07/2021
17554,26/07/2021
17841,27/07/2021
14907,27/07/2021
18118,27/07/2021
14640,27/07/2021
15737,27/07/2021
17061,27/07/2021
15301,27/07/2021
15004,27/07/2021
NA,27/07/2021
17750,27/07/2021
16813,29/07/2021
16180,29/07/2021
13507,29/07/2021
15716,29/07/2021
16931,29/07/2021
16255,29/07/2021
17571,29/07/2021
14659,29/07/2021
13993,29/07/2021
16054,29/07/2021
14462,29/07/2021
13340,29/07/2021
13654,29/07/2021
12841,29/07/2021
12833,29/07/2021
17389,29/07/2021
16744,29/07/2021
16474,29/07/2021
16422,29/07/2021
14944,30/07/2021
NA,30/07/2021
17593,30/07/2021
16511,30/07/2021
16875,30/07/2021
12744,30/07/2021
16705,30/07/2021
16859,30/07/2021
17841,30/07/2021
14808,30/07/2021
12731,30/07/2021
17213,30/07/2021
12748,30/07/2021
15152,30/07/2021
16746,30/07/2021
13764,30/07/2021
14156,31/07/2021
14911,31/07/2021
12431,31/07/2021
12415,31/07/2021
13081,31/07/2021
15462,31/07/2021
15727,31/07/2021
12569,31/07/2021
12664,31/07/2021
15311,31/07/2021
13991,31/07/2021
NA,31/07/2021
13895,31/07/2021
17287,31/07/2021
18223,31/07/2021
14088,31/07/2021
12560,31/07/2021
18180,01/08/2021
17422,01/08/2021
12521,01/08/2021
13854,01/08/2021
17866,01/08/2021
16271,01/08/2021
15529,01/08/2021
16807,01/08/2021
13136,01/08/2021
12757,01/08/2021
14606,01/08/2021
16353,01/08/2021
16729,01/08/2021
17841,01/08/2021
16774,01/08/2021
17675,01/08/2021
16464,01/08/2021
16186,01/08/2021
12520,01/08/2021
17511,01/08/2021
16149,01/08/2021
14056,01/08/2021
NA,01/08/2021
NA,02/08/2021
15108,02/08/2021
14259,02/08/2021
18143,02/08/2021
17811,02/08/2021
17848,02/08/2021
14298,02/08/2021
16891,02/08/2021
15570,02/08/2021
15311,02/08/2021
16607,02/08/2021
17660,02/08/2021
14085,02/08/2021
12748,02/08/2021
14407,02/08/2021
14866,02/08/2021
14745,02/08/2021
12626,02/08/2021
14410,02/08/2021
16654,02/08/2021
17213,02/08/2021
13804,02/08/2021
15370,02/08/2021
14911,02/08/2021
